winner,powerscore_delta,win_loose_delta,kda_delta,headshot_delta,time_in_team_delta
0.5517241379310345,0.5863715277777778,0.3680494216062491,0.5612472160356349,0.4964980544747082,0.6098466105888174
0.4666666666666667,0.3237847222222222,0.31115358796949677,0.4855233853006683,0.4404669260700393,0.18654131618010888
0.6666666666666666,0.6762152777777778,0.558992928129595,0.4766146993318487,0.5992217898832682,0.7854197591951179
0.5714285714285714,0.6762152777777778,0.558992928129595,0.4766146993318487,0.5992217898832682,0.7854197591951179
0.38461538461538464,0.3255208333333333,0.3774128672779875,0.5478841870824059,0.6085603112840469,0.3153554346033317
0.5714285714285714,0.2651909722222222,0.48058810750768355,0.6013363028953231,0.2007782101167317,0.5375226785419759
0.38461538461538464,0.6037326388888888,0.30719426020027135,0.6948775055679284,0.4210116731517513,0.3204684149760844
0.5925925925925926,0.4969618055555556,0.38677768601710877,0.48106904231625797,0.7618677042801557,0.375968992248062
0.6153846153846154,0.4926215277777778,0.36562683771502535,0.6191536748329618,0.6093385214007782,0.5708395183902358
0.7272727272727273,0.2651909722222222,0.48058810750768355,0.6013363028953231,0.2007782101167317,0.5375226785419759
0.3333333333333333,0.3255208333333333,0.3774128672779875,0.5478841870824059,0.6085603112840469,0.3153554346033317
0.3333333333333333,0.6037326388888888,0.30719426020027135,0.6948775055679284,0.4210116731517513,0.3204684149760844
0.5925925925925926,0.4926215277777778,0.36562683771502535,0.6191536748329618,0.6093385214007782,0.5708395183902358
0.4074074074074074,0.5030381944444444,0.48336883008198295,0.48106904231625897,0.2778210116731518,0.5959920831271648
0.5925925925925926,0.87109375,0.42542303391468617,0.5790645879732735,0.5657587548638133,0.5020616856341745
0.36,0.5030381944444444,0.48336883008198295,0.48106904231625897,0.2778210116731518,0.5959920831271648
0.42857142857142855,0.12890625,0.44472348218440555,0.38307349665924334,0.47392996108949426,0.4698993897410523
0.38461538461538464,0.15147569444444445,0.3544043043540923,0.4988864142538972,0.4723735408560312,0.5599538182417945
0.64,0.4157986111111111,0.3506127520035091,0.40979955456570116,0.3976653696498055,0.3753092528451262
0.5333333333333333,0.87109375,0.42542303391468617,0.5790645879732735,0.5657587548638133,0.5020616856341745
0.8,0.8485243055555556,0.5157422117449995,0.46325167037861975,0.5673151750972762,0.41200725713343234
0.5517241379310345,0.4157986111111111,0.3506127520035091,0.40979955456570116,0.3976653696498055,0.3753092528451262
0.3333333333333333,0.15147569444444445,0.3544043043540923,0.4988864142538972,0.4723735408560312,0.5599538182417945
0.36,0.2881944444444444,0.22055881660802434,0.6859688195991093,0.48249027237354086,0.47814613227775027
0.6666666666666666,0.7118055555555556,0.6495876994910674,0.27616926503340766,0.5571984435797667,0.4938149430974765
0.38461538461538464,0.2881944444444444,0.22055881660802434,0.6859688195991093,0.48249027237354086,0.47814613227775027
0.45714285714285713,0.5872395833333334,0.562658958497568,0.41425389755011194,0.49182879377431915,0.4564571994062346
0.7619047619047619,0.4127604166666667,0.30748755760152374,0.5478841870824049,0.5478599221789884,0.5155038759689922
0.5517241379310345,0.4127604166666667,0.30748755760152374,0.5478841870824049,0.5478599221789884,0.5155038759689922
0.6956521739130435,0.7708333333333334,0.5001329365219729,0.47216035634743836,0.7984435797665369,0.8163450437077354
0.8888888888888888,0.7708333333333334,0.5001329365219729,0.47216035634743836,0.7984435797665369,0.8163450437077354
0.5925925925925926,0.22916666666666666,0.43549316885934053,0.40089086859688255,0.3891050583657588,0.015338941118258398
0.4482758620689655,0.7348090277777778,0.38955840859140817,0.36080178173719385,0.8389105058365758,0.43443839683325086
0.5714285714285714,0.22916666666666666,0.43549316885934053,0.40089086859688255,0.3891050583657588,0.015338941118258398
0.4666666666666667,0.7348090277777778,0.38955840859140817,0.36080178173719385,0.8389105058365758,0.43443839683325086
0.38461538461538464,0.4457465277777778,0.3462906115734223,0.46325167037861975,0.6513618677042804,0.5277915223486723
0.5714285714285714,0.5121527777777778,0.5115239817487615,0.48106904231625847,0.37198443579766555,0.5070097311561933
0.6956521739130435,0.5542534722222222,0.5238559045256694,0.4988864142538972,0.3883268482490272,0.4441695530265545
0.4482758620689655,0.4878472222222222,0.35862253435033026,0.48106904231625847,0.667704280155642,0.4649513442190335
0.3333333333333333,0.4457465277777778,0.3462906115734223,0.46325167037861975,0.6513618677042804,0.5277915223486723
0.2727272727272727,0.4878472222222222,0.35862253435033026,0.48106904231625847,0.667704280155642,0.4649513442190335
0.36,0.2686631944444444,0.44018619784682145,0.5657015590200452,0.7042801556420235,0.4359228104898566
0.5333333333333333,0.7313368055555556,0.42996031825227027,0.3964365256124718,0.335408560311284,0.5360382648853702
0.5714285714285714,0.7313368055555556,0.42996031825227027,0.3964365256124718,0.335408560311284,0.5360382648853702
0.5277777777777778,0.5863715277777778,0.3680494216062491,0.5924276169265035,0.46070038910505856,0.6313706086095993
0.6153846153846154,0.5863715277777778,0.3680494216062491,0.5924276169265035,0.46070038910505856,0.6313706086095993
0.5428571428571428,0.8580729166666666,0.5622390476877733,0.49443207126948785,0.6225680933852141,0.9270987959755895
0.5333333333333333,0.8580729166666666,0.5622390476877733,0.49443207126948785,0.6225680933852141,0.9270987959755895
0.5428571428571428,0.9839409722222222,0.5672530096612418,0.525612472160356,0.44280155642023333,0.8149430974764967
0.6956521739130435,0.5138888888888888,0.5064595927228798,0.4988864142538977,0.5984435797665374,0.5271317829457364
0.23809523809523808,0.016059027777777776,0.30289350643784996,0.436525612472161,0.5968871595330741,0.15701797789873007
0.7272727272727273,0.5138888888888888,0.5064595927228798,0.4988864142538977,0.5984435797665374,0.5271317829457364
0.1111111111111111,0.016059027777777776,0.30289350643784996,0.436525612472161,0.5968871595330741,0.15701797789873007
0.6956521739130435,0.5138888888888888,0.5064595927228798,0.4988864142538977,0.5984435797665374,0.5271317829457364
0.6666666666666666,0.4583333333333333,0.2906169487341675,0.34298440979955463,0.6521400778210117,0.42883061190829624
0.5333333333333333,0.5759548611111112,0.3995702345897769,0.4677060133630286,0.4093385214007784,0.35007422068283034
0.2727272727272727,0.5416666666666666,0.5795295673649242,0.6191536748329622,0.38754863813229584,0.5431304634669305
0.4074074074074074,0.4240451388888889,0.4705762815093148,0.49443207126948835,0.6303501945525292,0.6218868546923965
0.38461538461538464,0.5416666666666666,0.5795295673649242,0.6191536748329622,0.38754863813229584,0.5431304634669305
0.5714285714285714,0.5759548611111112,0.3995702345897769,0.4677060133630286,0.4093385214007784,0.35007422068283034
0.6153846153846154,0.73828125,0.3514034476097544,0.3563474387527841,0.8350194552529182,0.6913244268513937
0.4074074074074074,0.26171875,0.5187430684893374,0.6057906458797329,0.20466926070038935,0.28063664852383313
0.4482758620689655,0.26171875,0.5187430684893374,0.6057906458797329,0.20466926070038935,0.28063664852383313
0.5925925925925926,0.2734375,0.5040681404155641,0.6102449888641431,0.5774319066147863,0.7673593930397492
0.5517241379310345,0.2734375,0.5040681404155641,0.6102449888641431,0.5774319066147863,0.7673593930397492
0.5333333333333333,0.4249131944444444,0.38393828130073937,0.5478841870824049,0.40000000000000013,0.5365330694375721
0.6153846153846154,0.4249131944444444,0.38393828130073937,0.5478841870824049,0.40000000000000013,0.5365330694375721
0.8,0.5325520833333334,0.5838027469617643,0.5968819599109128,0.48326848249027254,0.6110011545439551
0.2727272727272727,0.4674479166666667,0.2863437691373274,0.3652561247216041,0.556420233463035,0.3609599208312717
0.6666666666666666,0.5325520833333334,0.5838027469617643,0.5968819599109128,0.48326848249027254,0.6110011545439551
0.3333333333333333,0.2625868055555556,0.34791054341340527,0.6636971046770603,0.227237354085603,0.5376051459673429
0.30434782608695654,0.1714409722222222,0.3332835901003433,0.3652561247216041,0.5229571984435798,0.34298202210127005
0.4666666666666667,0.2625868055555556,0.34791054341340527,0.6636971046770603,0.227237354085603,0.5376051459673429
0.3333333333333333,0.1714409722222222,0.3332835901003433,0.3652561247216041,0.5229571984435798,0.34298202210127005
0.5714285714285714,0.5047743055555556,0.4989552006182885,0.5256124721603564,0.39299610894941645,0.8174171202375061
0.5714285714285714,0.5047743055555556,0.4989552006182885,0.5256124721603564,0.39299610894941645,0.8174171202375061
